ProductURL,Cat
http://www.tesco.com/direct/john-frieda-frizz-ease-heat-defeat-spry150ml/624-0466.prd?pageLevel=&skuId=624-0466,"Hair Treatments"
http://www.tesco.com/direct/jf-frizz-ease-dream-curl-spray-200ml/203-5002.prd?pageLevel=&skuId=203-5002,"Hair Treatments"
http://www.tesco.com/direct/vinifolin-spray-tonic-for-hair-loss/122-4983.prd?pageLevel=&skuId=122-4983,"Hair Treatments"
http://www.tesco.com/direct/loreal-mousse-absolue-iced-chocolate-brunette-415/513-7200.prd?pageLevel=&skuId=513-7200,"Hair Treatments"
http://www.tesco.com/direct/loreal-mousse-absolue-very-light-gold-blonde-1031/330-6595.prd?pageLevel=&skuId=330-6595,"Hair Treatments"
http://www.tesco.com/direct/loreal-preference-wild-ombre-3/615-9909.prd?pageLevel=&skuId=615-9909,"Hair Treatments"
http://www.tesco.com/direct/jf-luxurious-volume-firm-holdhairspray-250ml/393-9798.prd?pageLevel=&skuId=393-9798,"Hair Treatments"
http://www.tesco.com/direct/loreal-mousse-absolue-very-light-icy-blonde-1021/530-8259.prd?pageLevel=&skuId=530-8259,"Hair Treatments"
http://www.tesco.com/direct/jf-frizz-ease-curl-reviver-mousse-200ml/138-6959.prd?pageLevel=&skuId=138-6959,"Hair Treatments"
http://www.tesco.com/direct/john-frieda-fease-straight-fixation-100ml/416-4057.prd?pageLevel=&skuId=416-4057,"Hair Treatments"
http://www.tesco.com/direct/loreal-mousse-absolue-sunkissed-dark-blonde-730/341-0284.prd?pageLevel=&skuId=341-0284,"Hair Treatments"
http://www.tesco.com/direct/joey-essex-salt-spray-250-ml/672-0702.prd?pageLevel=&skuId=672-0702,"Hair Treatments"
http://www.tesco.com/direct/headmasters-big-glam-hair-xxl-body-builder-crm-150m/759-2691.prd?pageLevel=&skuId=759-2691,"Hair Treatments"
http://www.tesco.com/direct/loreal-he-ever-trong-cond-250ml-vitality/478-3176.prd?pageLevel=&skuId=478-3176,"Conditioner"
http://www.tesco.com/direct/tisserand-tea-tree-lemon-rosemary-conditioner/215-8449.prd?pageLevel=&skuId=215-8449,"Conditioner"
http://www.tesco.com/direct/lavender-nourishing-cond-325ml/102-6171.prd?pageLevel=&skuId=102-6171,"Conditioner"
http://www.tesco.com/direct/organix-nourishing-coconut-milk-conditioner-385-ml/151-6325.prd?pageLevel=&skuId=151-6325,"Conditioner"
http://www.tesco.com/direct/john-frieda-sheer-blonde-moisturising-conditioner-for-lighter-blonde-250ml/762-2062.prd?pageLevel=&skuId=762-2062,"Conditioner"
http://www.tesco.com/direct/leo-bancroft-irresistibly-shiny-conditioner/571-6933.prd?pageLevel=&skuId=571-6933,"Conditioner"
http://www.tesco.com/direct/dead-sea-spa-magik-scalp-mud-conditioner-150ml/643-0581.prd?pageLevel=&skuId=643-0581,"Conditioner"
http://www.tesco.com/direct/nim-veda-neem-conditioner/365-3310.prd?pageLevel=&skuId=365-3310,"Conditioner"
http://www.tesco.com/direct/chocolate-conditioner-400ml-conditioner/606-9847.prd?pageLevel=&skuId=606-9847,"Conditioner"
http://www.tesco.com/direct/john-frieda-sheer-blonde-go-blonder-lightening-conditioner-250ml/189-5772.prd?pageLevel=&skuId=189-5772,"Conditioner"
http://www.tesco.com/direct/peppermint-revitaliz-cond-325ml/618-8794.prd?pageLevel=&skuId=618-8794,"Conditioner"
http://www.tesco.com/direct/leo-bancroft-ultimately-intense-moisture-mask/498-9121.prd?pageLevel=&skuId=498-9121,"Conditioner"
http://www.tesco.com/direct/john-frieda-luxurious-volume-thickening-conditioner-250ml/633-2124.prd?pageLevel=&skuId=633-2124,"Conditioner"
http://www.tesco.com/direct/leo-bancroft-radiant-blonde-conditioner/259-5146.prd?pageLevel=&skuId=259-5146,"Conditioner"
http://www.tesco.com/direct/leo-bancroft-sensationally-smooth-conditioner/554-3530.prd?pageLevel=&skuId=554-3530,"Conditioner"
http://www.tesco.com/direct/nourishing-spa-conditioner/305-4118.prd?pageLevel=&skuId=305-4118,"Conditioner"
http://www.tesco.com/direct/protein-conditioner-pump/514-8059.prd?pageLevel=&skuId=514-8059,"Conditioner"
http://www.tesco.com/direct/mango-milk-care-conditioner-for-coloured-hair-colour-rotection/454-8128.prd?pageLevel=&skuId=454-8128,"Conditioner"
http://www.tesco.com/direct/lemon-clarifying-cond-325ml/459-0642.prd?pageLevel=&skuId=459-0642,"Conditioner"
http://www.tesco.com/direct/john-frieda-full-repair-full-body-conditioner-250ml/750-6849.prd?pageLevel=&skuId=750-6849,"Conditioner"
http://www.tesco.com/direct/mango-moisturiz-hair-wash-350ml/772-2140.prd?pageLevel=&skuId=772-2140,"Hair Treatments"
http://www.tesco.com/direct/loreal-mousse-absolue-light-natural-blonde-900/268-5288.prd?pageLevel=&skuId=268-5288,"Hair Treatments"
http://www.tesco.com/direct/jf-frizz-ease-smooth-start-spoo-250ml/415-8308.prd?pageLevel=&skuId=415-8308,"Hair Treatments"
http://www.tesco.com/direct/loreal-mousse-absolue-rich-dark-chocolate-425/334-4042.prd?pageLevel=&skuId=334-4042,"Hair Treatments"
http://www.tesco.com/direct/jf-luxurious-volume-blow-dry-lotion-125ml/439-6217.prd?pageLevel=&skuId=439-6217,"Hair Treatments"
http://www.tesco.com/direct/loreal-mousse-absolue-natural-medium-brunette-500/418-7723.prd?pageLevel=&skuId=418-7723,"Hair Treatments"
http://www.tesco.com/direct/jf-frizz-ease-secret-agent-creme-100ml/788-2100.prd?pageLevel=&skuId=788-2100,"Hair Treatments"
http://www.tesco.com/direct/loreal-mousse-absolue-very-light-natural-blonde-1000/733-0392.prd?pageLevel=&skuId=733-0392,"Hair Treatments"
http://www.tesco.com/direct/elnett-heat-protect-spray-180ml-curl/263-1617.prd?pageLevel=&skuId=263-1617,"Hair Treatments"
http://www.tesco.com/direct/thin-to-thick-scalp-elixir/634-5769.prd?pageLevel=&skuId=634-5769,"Hair Treatments"
http://www.tesco.com/direct/follicure-follicle-activator-tonic-for-women-100-ml-liquid/236-3615.prd?pageLevel=&skuId=236-3615,"Hair Treatments"
http://www.tesco.com/direct/loreal-mousse-absolue-natural-dk-blonde-700/778-6647.prd?pageLevel=&skuId=778-6647,"Hair Treatments"
http://www.tesco.com/direct/organix-moroccan-argan-reviving-oil-118ml/173-0008.prd?pageLevel=&skuId=173-0008,"Hair Treatments"
http://www.tesco.com/direct/organix-brazilian-keratin-flat-iron-spray-177ml/641-0495.prd?pageLevel=&skuId=641-0495,"Hair Treatments"
http://www.tesco.com/direct/jf-luxurious-volume-thick-mousse-200ml/532-4464.prd?pageLevel=&skuId=532-4464,"Hair Treatments"
